목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,구분
갤러리아백화점/센터시티점,127.104711121408,36.8005612401544,nan nan,1.0,평일
건양대학교/창의융합캠퍼스,127.1102351886206,36.18219981371871,nan nan,2.0,평일
건양대학교병원,127.342630292942,36.3067114406784,nan nan,3.0,평일
건양대학교부여병원,126.90169626859868,36.27555497700856,nan nan,4.0,평일
경남도민의집,128.681778052998,35.2367184551008,nan nan,1.0,평일
계동치킨/둔산점,127.38723957160924,36.3502166207675,nan nan,1.0,평일
계룡스파텔,127.348321815294,36.3556938882431,nan nan,1.0,평일
고기명작/엑스포점,127.395370732237,36.376395190713,nan nan,1.0,평일
고든남글램핑&셀프바베큐,126.416201783098,36.7691309040914,nan nan,1.0,평일
고란사,126.91319510097888,36.29260865420433,nan nan,1.0,평일
고마루감자탕,126.9112509493,36.2785269139946,nan nan,2.0,평일
고박사냉면초계국수/논산본점,127.09655217194737,36.20875388914799,nan nan,1.0,평일
고운남측도서관,127.23523799664444,36.50460663797608,nan nan,1.0,평일
고향막창집,126.908806714402,36.2794434626384,nan nan,2.0,평일
골프존파크/부여W&C점,126.90818683674144,36.27971135434194,nan nan,1.0,평일
골프존파크/탕정지오점,127.08641232669332,36.78808020348215,nan nan,1.0,평일
곰소항수산물종합시장,126.608548843164,35.5867233879511,nan nan,1.0,평일
공주교육대학교,127.118878363705,36.4448034253364,nan nan,2.0,평일
공주시보건소,127.12065196028522,36.45712958482452,nan nan,1.0,평일
공주유스호스텔,127.046913201572,36.3332446780603,nan nan,1.0,평일
공주휴게소/당진방향,127.164924002687,36.498573264582,nan nan,1.0,평일
공차/부여점,126.910223241407,36.281054398167,nan nan,2.0,평일
구교정미소카페,126.906377916922,36.28284157908493,nan nan,3.0,평일
구드래돌쌈밥,126.909612148245,36.2853316853433,nan nan,6.0,평일
구드래선착장,126.907723387849,36.2899700353435,nan nan,82.0,평일
구드래조각공원,126.90711235636886,36.2869981482423,nan nan,5.0,평일
구드래황토정,126.885836540257,36.278804518645,nan nan,3.0,평일
국가기술표준원,127.5509020073,36.9147686020686,nan nan,1.0,평일
국군대전병원,127.34959298715276,36.39926543753199,nan nan,2.0,평일
국군복지단/대천콘도마트,126.52252955899765,36.301283463058425,nan nan,1.0,평일
국립부여문화재연구소,126.882725708623,36.278471205991,nan nan,1.0,평일
국립부여박물관사비마루,126.917056004762,36.2766382725973,nan nan,5.0,평일
국방대학교,127.21172028150052,36.1759504782945,nan nan,1.0,평일
군산수산물종합센터,126.7047420911207,35.993985460858376,nan nan,1.0,평일
군산월명종합경기장,126.74641705727,35.9639435200844,nan nan,1.0,평일
굿뜨래웰빙마을,126.93054964700777,36.27555797173818,nan nan,10.0,평일
궁남칼국수,126.912473091437,36.2751661924604,nan nan,5.0,평일
권인순갈비김치찌개,127.31675109157,36.3674898152384,nan nan,2.0,평일
규암보건지소,126.85688391592764,36.26901290531961,nan nan,14.0,평일
그린메이트,126.91233883163414,36.2772593766591,nan nan,1.0,평일
금강농원가든,126.86422253572104,36.13049371381416,nan nan,1.0,평일
금강수목원,127.235067729629,36.4364161578837,nan nan,1.0,평일
금강신관공원,127.131346266195,36.4673374877505,nan nan,1.0,평일
금강튀김,127.12363740715736,36.45795199608648,nan nan,1.0,평일
금산사,127.05389170269896,35.723172527709025,nan nan,1.0,평일
금성농자재,126.903918311875,36.2733607948414,nan nan,2.0,평일
기벌포횟집,126.699157359948,36.0067762596497,nan nan,1.0,평일
깨끗한나라/청주공장,127.34076822221544,36.59122779653899,nan nan,1.0,평일
나령식당,126.789789046133,36.3363252094465,nan nan,6.0,평일
나루무인텔,127.430283276663,36.4484451620266,nan nan,1.0,평일
나루터식당,126.909112189869,36.2856649779233,nan nan,2.0,평일
나이스시,127.107696003327,36.1804564889127,nan nan,1.0,평일
나이키/논산점,127.0870888173084,36.20256195795414,nan nan,1.0,평일
낙화암,126.91233406738984,36.29249755094072,nan nan,43.0,평일
난간몰,127.0817389180804,37.143738166487935,nan nan,1.0,평일
남부골프연습장,127.115076852568,37.261499484998,nan nan,1.0,평일
남일철물,126.912417475609,36.2828319857201,nan nan,3.0,평일
내뜨리네,126.8787042,36.2181329,nan nan,1.0,평일
내포그늘집스크린골프,126.67971222508652,36.65953656990575,nan nan,1.0,평일
넙딱집/논산취암점,127.09009908683,36.2010220971673,nan nan,1.0,평일
노브랜드/대전유성온천점,127.3468907080055,36.35179506053535,nan nan,1.0,평일
노브랜드버거/용인성복점,127.0795709978054,37.31418174512701,nan nan,1.0,평일
논산성결교회,127.0993628166128,36.18014196458181,nan nan,1.0,평일
높은댕이,126.95469124993244,36.31138452565372,nan nan,7.0,평일
다비치안경/홍성점,126.666496774226,36.6013086642344,nan nan,1.0,평일
다이소/공주점,127.1246086330692,36.45697772888538,nan nan,1.0,평일
다이소/부여규암점,126.861838738127,36.2712774651163,nan nan,9.0,평일
다이소/부여점,126.909695520005,36.2799434106522,nan nan,19.0,평일
달콤왕가탕후루/부여점,126.91080654886,36.277999193843,nan nan,2.0,평일
담소헌,126.891857670636,36.2826519834497,nan nan,1.0,평일
대가,126.924638607101,36.2833042224136,nan nan,2.0,평일
대동집/부여점,126.91103868086113,36.27834657914363,nan nan,1.0,평일
대문안집,126.912168540902,36.1594849117159,nan nan,1.0,평일
대신택배/부여영업소,126.905695878259,36.2796378675973,nan nan,1.0,평일
대운감자탕뼈해장국,126.95219398388052,36.354375235691286,nan nan,1.0,평일
대전국악방송,127.440611314314,36.313949572353,nan nan,1.0,평일
대전예술의전당,127.38371056711138,36.36661044047023,nan nan,1.0,평일
대전오월드,127.397754143625,36.2893534027601,nan nan,3.0,평일
대전월드컵경기장,127.32513866896132,36.365171091983576,nan nan,6.0,평일
대조사,126.90068143495546,36.19086377062155,nan nan,3.0,평일
더노은로,127.315248922793,36.363041084696,nan nan,1.0,평일
더리터/완주고산점,127.206999264063,35.9755038509718,nan nan,1.0,평일
도미노피자/하남미사점,127.18435819807198,37.553154639120045,nan nan,1.0,평일
독립로식당,126.896029898137,36.2999966056496,nan nan,7.0,평일
동남3리마을회관,126.915451644227,36.2733274380239,nan nan,1.0,평일
동대문엽기떡볶이/논산점,127.087033892018,36.2023653554231,nan nan,1.0,평일
동행복권판매점/돼지복권방,126.91030659355118,36.277971416440415,nan nan,2.0,평일
둔산성광교회,127.399219167069,36.3496410005524,nan nan,1.0,평일
딴펄시골마당,126.887003313162,36.2540017943101,nan nan,1.0,평일
뚜레쥬르/충남부여점,126.91241749097162,36.281026635792784,nan nan,3.0,평일
레이크힐제빵소,127.157640623324,36.1772000591549,nan nan,1.0,평일
롯데렌터카/익산KTX지점,126.94691095762258,35.93879551457651,nan nan,1.0,평일
롯데마트/첨단점,126.851926661573,35.2167957107721,nan nan,1.0,평일
롯데백화점/대전점,127.389624974978,36.340653703926,nan nan,2.0,평일
롯데스카이힐/부여컨트리클럽,126.90941756212476,36.30399622468398,nan nan,12.0,평일
롯데시네마/군산몰,126.73849255011,35.9761472649229,nan nan,2.0,평일
롯데아울렛/이시아폴리스점,128.63771129635438,35.92183348439652,nan nan,1.0,평일
롯데프리미엄아울렛/기흥점,127.12182287105342,37.22517252218746,nan nan,1.0,평일
롯데하이마트/정림점,127.370865124621,36.3092442191511,nan nan,1.0,평일
루디꼬,126.92311957711684,36.28341772596741,nan nan,9.0,평일
마장동김씨/관저점,127.336380635957,36.3007354183193,nan nan,1.0,평일
만남의광장식당,128.66232421757,35.2213060167055,nan nan,2.0,평일
맛소네,126.90810715064003,36.30506118624824,nan nan,1.0,평일
맥도날드/서울시청점,126.979367619692,37.5668369438027,nan nan,1.0,평일
메가박스/세종나성,127.26363077296222,36.48351969165692,nan nan,1.0,평일
메리봉봉/공산성점,127.12261502095,36.4647099748948,nan nan,1.0,평일
메인스테이,126.90949227311928,36.28546392597256,nan nan,1.0,평일
명륜진사갈비/천안 직산점,127.154194918582,36.8771590598944,nan nan,1.0,평일
명륜진사갈비/충남부여점,126.906529144107,36.2788601830411,nan nan,4.0,평일
명성모텔,126.90998223069649,36.28223195767046,nan nan,1.0,평일
명진모텔,126.919889029665,36.2832764212606,nan nan,2.0,평일
명품제주흑돼지/관저점,127.335506543733,36.3072038643576,nan nan,1.0,평일
무량사,126.693325574172,36.3172435246773,nan nan,14.0,평일
문스톤,126.91188977855,36.27886021293,nan nan,1.0,평일
미락원,126.906223695237,36.2695001362521,nan nan,9.0,평일
미르섬,127.128418890171,36.4674920688043,nan nan,4.0,평일
미미삼겹,127.34765699537007,36.3585183042777,nan nan,2.0,평일
미스터피자/부여점,126.9103220084112,36.28116857491096,nan nan,1.0,평일
미원광장,126.716541574759,35.9791976611669,nan nan,1.0,평일
민팃ATM/하이마트 논산점,127.089338581542,36.1991085114339,nan nan,1.0,평일
바닷물손두부,127.22211481239816,36.28264240060242,nan nan,1.0,평일
박찬호기념관,127.12668464509152,36.459002261397686,nan nan,1.0,평일
반산저수지,126.84756221252724,36.27336048220058,nan nan,2.0,평일
반석역프라자,127.313538536974,36.3921795997683,nan nan,1.0,평일
반월소바,127.08248554184706,36.20293903784072,nan nan,1.0,평일
배꼽,126.91876718225149,36.28327817881704,nan nan,5.0,평일
배스킨라빈스/동탄화남초교점,127.09601151044885,37.16450317264813,nan nan,1.0,평일
백마강레저파크,126.915861449277,36.302135361596,nan nan,1.0,평일
백마강물억새생태공원,126.904446122889,36.2639174287836,nan nan,4.0,평일
백마강식당,126.88719346122777,36.27707526299504,nan nan,1.0,평일
백마강테마파크전망대,126.90117323680072,36.26898938240024,nan nan,5.0,평일
백제CC,126.7907333120215,36.34754615727559,nan nan,4.0,평일
백제관광호텔,126.922302423719,36.291820917793,nan nan,1.0,평일
백제문화단지,126.906695559534,36.3066347977416,nan nan,127.0,평일
백제보인증센터,126.942331187389,36.3173004488349,nan nan,3.0,평일
백제역사문화연구원,126.930554576544,36.2755649083787,nan nan,1.0,평일
백제종합병원,127.094263131618,36.1925872279696,nan nan,7.0,평일
백제체육관,127.10685205832,36.4625749521544,nan nan,1.0,평일
백제한식뷔페,126.78604899680307,36.35010190847356,nan nan,2.0,평일
백제향,126.91241753916772,36.27536061445235,nan nan,1.0,평일
백제호카누경기장,126.856700282799,36.2740548980773,nan nan,2.0,평일
버거킹/아산배방DT점,127.06631391261284,36.770570909886274,nan nan,1.0,평일
베스트웨스턴플러스/호텔세종,127.25842857098696,36.500078113080754,nan nan,1.0,평일
베스티안병원,127.32162553035064,36.63642163907108,nan nan,1.0,평일
볏짚내음,127.137983935969,36.824215677323,nan nan,1.0,평일
보령댐노인복지관,126.675319113638,36.2903167221036,nan nan,1.0,평일
보령엘피스병원,126.62149546249864,36.35552999744541,nan nan,1.0,평일
본죽&비빔밥/부여점,126.910806549096,36.277971419228,nan nan,3.0,평일
봉피양/세종시점,127.27175098383228,36.5041415577544,nan nan,1.0,평일
부소산성,126.91530607002784,36.28724816549565,nan nan,76.0,평일
부여관광유스텔,126.93149907857352,36.28677608757421,nan nan,1.0,평일
부여구아리백제유적,126.910240014713,36.2837594370969,nan nan,1.0,평일
부여군가족행복센터,126.889391562916,36.30432940832,nan nan,1.0,평일
부여군귀농인희망센터,126.8042695,36.2329611,nan nan,4.0,평일
부여군민체육관,126.913084133099,36.2769437711966,nan nan,1.0,평일
부여군유스호스텔,126.9171393084648,36.27924908682344,nan nan,4.0,평일
부여군지역공동체활성화재단,126.9114938185818,36.28135174521924,nan nan,1.0,평일
부여길벗민박,126.90900578004867,36.28443714141703,nan nan,1.0,평일
부여농약마트,126.907986625197,36.2803800609964,nan nan,1.0,평일
부여문화원,126.9175943312535,36.279219484370685,nan nan,2.0,평일
부여문화유산미디어아트,126.912806315736,36.284498464742,nan nan,2.0,평일
부여백제휴게소/서천방향,126.796705752462,36.25816748856,nan nan,1.0,평일
부여사랑마트,126.90794680492644,36.28206345515637,nan nan,1.0,평일
부여사비국밥,126.852228159401,36.309439730516,nan nan,1.0,평일
부여서고,126.888891867189,36.2737217812282,nan nan,1.0,평일
부여서동요역사관광지,126.823787605842,36.1467636510405,nan nan,4.0,평일
부여수모텔,126.910112132851,36.281915410589,nan nan,2.0,평일
부여여흥민씨고택,126.92267119669054,36.26582643546979,nan nan,1.0,평일
부여왕릉원,126.94300230625488,36.2774297254593,nan nan,10.0,평일
부여이비인후과의원,126.90956985954438,36.28191404177875,nan nan,2.0,평일
부여자온대펜션,126.88890477204212,36.2720003790633,nan nan,8.0,평일
부여장수요양원,126.786068076524,36.226143299964,nan nan,1.0,평일
부여정림사지,126.913250761082,36.2797490081823,nan nan,1.0,평일
부여정원요양원,126.892142281196,36.1904535005389,nan nan,1.0,평일
부여종합운동장,126.864755081138,36.2788877254935,nan nan,4.0,평일
부여중앙성결교회,126.910112154822,36.2793323714603,nan nan,3.0,평일
부여초동펜션,126.853839401068,36.27702676593,nan nan,3.0,평일
부여효요양병원,127.049349898169,36.2655291710967,nan nan,1.0,평일
부천체육관,126.7632385988074,37.513420835860586,nan nan,1.0,평일
비비비,126.94529760862572,36.29531312091584,nan nan,5.0,평일
비인해수욕장,126.591150357989,36.1284814579462,nan nan,1.0,평일
사가네흑염소,127.100998891649,36.1773567689062,nan nan,1.0,평일
사바랭,126.9138967465866,36.272702909203645,nan nan,2.0,평일
사비궁,126.90663087116168,36.307388708410826,nan nan,1.0,평일
사비그리고달,126.90258444704664,36.270167353362,nan nan,3.0,평일
사비도성/가상체험관,126.912306352629,36.2853872496046,nan nan,1.0,평일
사비면옥,126.912973042496,36.2756939129247,nan nan,18.0,평일
산들애,126.88311488115724,36.240836605098224,nan nan,2.0,평일
삼기제일교회,126.986684653456,36.0369799116452,nan nan,1.0,평일
삼바리/군산조촌점,126.743304330451,35.9762162354542,nan nan,1.0,평일
삼성화재/본사,127.025986587098,37.4959378962774,nan nan,1.0,평일
삼일씨엔에스/부여공장,126.8697550920542,36.22486612713293,nan nan,2.0,평일
삼화그린텍,126.81955364881448,36.68046281917552,nan nan,1.0,평일
삽교골프클럽,126.73198005698367,36.67783963986674,nan nan,1.0,평일
서동공원,126.911584313687,36.2713888399188,nan nan,3.0,평일
서동문화센터,126.913814528945,36.2722880959067,nan nan,1.0,평일
서동선화한옥,126.927471616012,36.291803270204,nan nan,3.0,평일
서동요오픈세트장,126.82367652048136,36.14484720175128,nan nan,8.0,평일
서동한우/규암직영점,126.86109414622469,36.279426953956005,nan nan,1.0,평일
서산불한증막사우나,126.461566077521,36.7665955854031,nan nan,1.0,평일
서울대정병원,127.107998552024,36.8115915087618,nan nan,1.0,평일
서울연합내과의원,126.911528682062,36.280915532377,nan nan,2.0,평일
서울우유/부여대리점,126.887850172559,36.2798293673081,nan nan,1.0,평일
서울정형외과의원,126.90956824922608,36.28162829093624,nan nan,3.0,평일
서울현병원,127.258384175366,36.4897383412069,nan nan,1.0,평일
서천역주차장,126.708160182843,36.0811638624241,nan nan,1.0,평일
서천특화시장,126.687015825881,36.0747370968095,nan nan,13.0,평일
서통주차빌딩,127.378264408481,36.3547160962719,nan nan,1.0,평일
석동성결교회,126.887358739455,36.2438099925743,nan nan,1.0,평일
선유도횟집,128.61936218597,34.8854511206321,nan nan,1.0,평일
성내보건진료소,126.32978833206391,34.93395560376372,nan nan,1.0,평일
성흥산,126.89889156736338,36.19858636316552,nan nan,1.0,평일
세븐일레븐/부여리조트점,126.900557239391,36.3039684006024,nan nan,3.0,평일
세븐일레븐/정산터미널점,126.949832965303,36.4120098711577,nan nan,1.0,평일
세심천온천호텔,126.670613120091,36.6855903938853,nan nan,1.0,평일
소노벨/천안,127.22408069571053,36.757402292962034,nan nan,1.0,평일
소담,126.915500560324,36.2798323445794,nan nan,2.0,평일
소담돈까스,126.769680152685,36.2853031376168,nan nan,1.0,평일
솔내음,126.90891776082378,36.28588717375132,nan nan,19.0,평일
송락촌,127.113075301093,36.1898168549194,nan nan,1.0,평일
송원골프랜드,127.171408847051,36.483356173881,nan nan,1.0,평일
수북로1945,126.88753515788056,36.272212596283424,nan nan,13.0,평일
수북정,126.890502821155,36.2753604924263,nan nan,2.0,평일
수안보파크호텔,127.9806903902498,36.8445362715069,nan nan,1.0,평일
수약국,126.910806545317,36.2784158130587,nan nan,1.0,평일
수원화성,127.011795743342,37.2869569586225,nan nan,1.0,평일
수월옥,126.888558575027,36.2723608232733,nan nan,3.0,평일
순천만습지,127.509555018979,34.8856119885429,nan nan,1.0,평일
스타박스,126.913667418822,36.2764438313894,nan nan,2.0,평일
스타벅스/대전문지점,127.405530558035,36.3924524082738,nan nan,1.0,평일
시골통닭,126.91161387734525,36.28202002972837,nan nan,28.0,평일
시장정육점식당,127.122253119496,36.4658620323761,nan nan,1.0,평일
신울산횟집,127.1176006947061,36.78819313078114,nan nan,1.0,평일
신전떡볶이/부여점,126.91169188311466,36.28052820436322,nan nan,1.0,평일
쌀굽당,126.911028717067,36.282026514159,nan nan,1.0,평일
쌈마름,126.914500622285,36.2829986450309,nan nan,5.0,평일
쌈촌오리,127.316959871778,36.3870915707615,nan nan,1.0,평일
아웃백스테이크하우스/효자점,127.10212915084232,35.81760314140382,nan nan,1.0,평일
안동병원,128.700970512466,36.5469162310746,nan nan,1.0,평일
안산호수공원,126.825432545637,37.3004272659064,nan nan,2.0,평일
알밤에반한한우,127.1227355294725,36.46613549075911,nan nan,1.0,평일
알토란 한식뷔페,126.918972523958,36.2739441456774,nan nan,2.0,평일
애슐리퀸즈/전주STS점,127.11556380669388,35.80692725120981,nan nan,1.0,평일
양화보건지소,126.880998773543,36.1355511389411,nan nan,2.0,평일
어도비하우스,127.318875227409,36.3730281857193,nan nan,1.0,평일
어화곱창,127.340025963757,36.3577039734147,nan nan,1.0,평일
에그박스/논산메가박스점,127.09870279981598,36.19011975632429,nan nan,1.0,평일
에이본호텔/군산,126.72445832837236,35.97634657401918,nan nan,1.0,평일
에펠제과,126.9107881,36.2807594,nan nan,1.0,평일
엠에스피정보기술,126.89949492750418,37.55992316843909,nan nan,1.0,평일
여호와의증인의왕국회관,126.910723258121,36.2738607758201,nan nan,2.0,평일
연꽃향/[한식],126.91317880274204,36.27392950540751,nan nan,1.0,평일
연미산자연미술공원,127.10260476268768,36.47355484061,nan nan,1.0,평일
영등포유통상가,126.8940032811,37.5224620178503,nan nan,1.0,평일
예산군문예회관,126.849603567896,36.685359849024,nan nan,1.0,평일
오두막집,126.908612233856,36.2857205243626,nan nan,1.0,평일
오리온/청주공장,127.452439711844,36.6575903956696,nan nan,1.0,평일
오말랑베이글,127.04880291826468,37.29133013581263,nan nan,1.0,평일
오세영치과의원,126.69063971892226,36.07746818418556,nan nan,1.0,평일
오양손칼국수,126.51817691077,33.4969599349545,nan nan,1.0,평일
오주문구사,126.912473067107,36.2780269777516,nan nan,1.0,평일
옥산보건지소,126.73365919108436,36.19182585729776,nan nan,1.0,평일
올리브영/세종소담점,127.29915429652262,36.48432446280872,nan nan,2.0,평일
와플파이,126.91213285124034,36.27629447347945,nan nan,1.0,평일
왕궁리유적,127.054935250458,35.973845718866,nan nan,1.0,평일
왕실영양탕,126.86093261292964,36.27220585412225,nan nan,1.0,평일
왕십리정부네곱창/본점,127.03618176887603,37.565319529150216,nan nan,1.0,평일
왕흥사지,126.906924939794,36.2971161378263,nan nan,1.0,평일
용소어린이공원,127.35060632045098,36.30710195865226,nan nan,2.0,평일
우리할매떡볶이/부여점,126.91996027311984,36.28369192350354,nan nan,2.0,평일
원광대학교병원/응급실,126.96054434752364,35.965857823864475,nan nan,1.0,평일
유성구청소년수련관,127.32371082771785,36.3806526189873,nan nan,1.0,평일
유성닭발/봉명점,127.348327598457,36.3589921714351,nan nan,1.0,평일
유정콩나물국밥,127.102651841807,36.1867441261559,nan nan,1.0,평일
유탑마리나호텔&리조트,127.75062228407158,34.74442990396196,nan nan,1.0,평일
육군훈련소,127.09935375183731,36.1156882570315,nan nan,2.0,평일
이디야커피/부여규암점,126.887030951207,36.2702221694774,nan nan,1.0,평일
이마트/보령점,126.58865768476998,36.34398736957243,nan nan,2.0,평일
이마트/세종점,127.25104718198362,36.47099638527813,nan nan,3.0,평일
이마트/청주점,127.47466426932682,36.60107335661584,nan nan,3.0,평일
이마트/화정점,126.83341788945836,37.63267728746393,nan nan,1.0,평일
이마트24/부여성인점,126.890947933034,36.1916200278803,nan nan,2.0,평일
이바돔감자탕/부여점,126.90764660284594,36.27891032363452,nan nan,2.0,평일
이서문화체육센터,127.02292951738649,35.823762096950006,nan nan,1.0,평일
이스코인더스트리,126.833229262117,36.378848377893,nan nan,1.0,평일
이케아/광명점,126.88286680436909,37.42432793800872,nan nan,2.0,평일
임실치즈테마파크,127.3012267861748,35.63311508767043,nan nan,1.0,평일
임천면게이트볼장,126.894247435307,36.1876714707966,nan nan,2.0,평일
자연애마트,126.920194558762,36.2831930991243,nan nan,2.0,평일
자온길,126.888836315867,36.273805104762,nan nan,3.0,평일
자온양조장,126.88620525277469,36.27382464896502,nan nan,5.0,평일
장곡사,126.85947005977457,36.41736997746349,nan nan,1.0,평일
장암보건지소,126.886757808852,36.2439247784193,nan nan,17.0,평일
장항송림산림욕장,126.66487547068036,36.02127263709935,nan nan,8.0,평일
장항스카이워크,126.66518032365,36.0184418365009,nan nan,1.0,평일
장항항,126.685432615043,36.0072601592762,nan nan,4.0,평일
전주월드컵경기장,127.0644897597678,35.86812937397659,nan nan,1.0,평일
정림사지박물관,126.915861649966,36.278582488946,nan nan,2.0,평일
정여사고추장찌개,126.88570795542002,36.339839151340826,nan nan,1.0,평일
조선왕갈비,126.9104786,36.2844404,nan nan,1.0,평일
족발신선생/부여점,126.91291949388386,36.2819876270942,nan nan,3.0,평일
준오헤어/광교센트럴프라자점,127.05000141920895,37.29256045324542,nan nan,1.0,평일
증산목장,127.0075472433,36.2422514416863,nan nan,1.0,평일
진국회관,126.912218136849,36.2786529546056,nan nan,1.0,평일
진포해양테마공원,126.71663032964102,35.989727873433786,nan nan,2.0,평일
처갓집양념치킨/공주신관점,127.14794496093398,36.47509328991649,nan nan,1.0,평일
천당3리마을회관,126.821343118446,36.1780934067184,nan nan,1.0,평일
천안종합운동장/볼링장,127.11616923036608,36.81809342679442,nan nan,1.0,평일
청북도서관,126.9179685399507,37.020472538264,nan nan,1.0,평일
청주국제공항,127.4958528507234,36.72202245995884,nan nan,2.0,평일
촌동네,126.895279927749,36.3043572157518,nan nan,1.0,평일
춘장대해수욕장,126.52271060325948,36.16335176445686,nan nan,1.0,평일
충남대학교병원,127.41535881177168,36.316848054781246,nan nan,1.0,평일
카페온휴,126.90417461688672,36.27236479411397,nan nan,2.0,평일
커피베이/부여성왕로점,126.9112022954,36.2832590934833,nan nan,1.0,평일
케이엠텍지식산업센터,126.86692711898344,37.37895369686737,nan nan,1.0,평일
코스카CC,127.6212900950857,36.93073086826635,nan nan,1.0,평일
코이비꼬,127.08006618005312,36.19116284809114,nan nan,1.0,평일
콜핑/충남부여점,126.91187736494398,36.282780159355184,nan nan,1.0,평일
퀴즈노스/세종청사점,127.2593229663792,36.48343901532471,nan nan,1.0,평일
클라우드인호텔/평화광장점,126.429832257219,34.8003181955913,nan nan,1.0,평일
클럽72CC/듄스코스,126.46086623175,37.4957953412412,nan nan,1.0,평일
태능초가집갈비,127.0892589559868,36.2004675854676,nan nan,1.0,평일
텐프로무인텔,127.090548187105,36.2067137545748,nan nan,1.0,평일
토담한식뷔페/가양본점,127.44269956375364,36.350834182027846,nan nan,1.0,평일
투썸플레이스/부여궁남점,126.91072326732848,36.2727775658512,nan nan,22.0,평일
투썸플레이스/안성중앙대점,127.224889029915,37.0128259807721,nan nan,1.0,평일
파리바게뜨/부여쌍북점,126.92233325535,36.283443082602,nan nan,3.0,평일
표고농부네김밥,126.912445289436,36.2783047237408,nan nan,9.0,평일
풀밭나라,127.30191807402976,36.35949153924719,nan nan,1.0,평일
풍년가든,126.87828215642,36.219588997168,nan nan,1.0,평일
프로짐피트니스,126.92461350221328,36.28303571792748,nan nan,7.0,평일
프린세스GC,127.116611453732,36.65121417654932,nan nan,1.0,평일
프린세스캠핑장,127.12430635152074,36.47656841984803,nan nan,1.0,평일
프린스모텔,126.913667364465,36.2828319926949,nan nan,3.0,평일
하나로마트/규암농협본점,126.88750598341876,36.27541311989319,nan nan,5.0,평일
하나로마트/규암농협은산점,126.853922439914,36.3109951182098,nan nan,7.0,평일
하나로마트/논산계룡축협중부점,127.084556429762,36.2064477769887,nan nan,1.0,평일
하나로마트/서부여농협남면점,126.80687300571458,36.21331333277722,nan nan,4.0,평일
하나로마트/서부여농협본점,126.7593558119092,36.214079949006944,nan nan,4.0,평일
하나로마트/익산농협평화점,126.93199204527738,35.93469454339578,nan nan,1.0,평일
하늘별빛펜션,126.841562006268,36.3608504769913,nan nan,2.0,평일
하늘채황금수라/[한식],126.91825645664404,36.28025627364427,nan nan,8.0,평일
하워드존슨호텔/인천에어포트,126.49149129304216,37.49343357117589,nan nan,1.0,평일
하은요양원,126.7648118,36.1920139,nan nan,1.0,평일
한국교원대학교,127.35938351763564,36.61005916977264,nan nan,1.0,평일
한국기계연구원,127.3590803967658,36.39633823134846,nan nan,1.0,평일
한국문화연수원,127.00973902028466,36.56497390289323,nan nan,4.0,평일
한국선진철도시스템,127.115730466757,35.9596566500216,nan nan,1.0,평일
한국전통문화대학교/세종캠퍼스,127.24993416233391,36.49339250890221,nan nan,1.0,평일
한국전통문화대학교/전통문화교육원,126.893085639508,36.3089400146741,nan nan,2.0,평일
한국침례신학대학교,127.326464166068,36.3858620084669,nan nan,1.0,평일
한국폴리텍대학/바이오캠퍼스,127.02238280449208,36.14560080719255,nan nan,1.0,평일
한밭정공,127.40221400653192,36.37006144715377,nan nan,1.0,평일
한솥도시락/부여점,126.912500850683,36.2770548664011,nan nan,4.0,평일
한아름보리밥,127.248902113592,36.519298361684186,nan nan,1.0,평일
할렐루야기도원,127.266334638524,37.4502405580884,nan nan,1.0,평일
합송육묘장,126.85822870689805,36.25344884657099,nan nan,1.0,평일
해장국마을,126.9129722187921,36.27447316008012,nan nan,1.0,평일
향우정,126.909473270524,36.2854705576391,nan nan,15.0,평일
허갈닭강정/부여점,126.912487730361,36.2804303014519,nan nan,1.0,평일
현대약품/천안공장,127.12070986184064,36.7547405694758,nan nan,1.0,평일
현대프리미엄아울렛/대전점,127.39835611263848,36.423551448804446,nan nan,7.0,평일
호텔공주,127.1298053424412,36.46993992817829,nan nan,1.0,평일
호텔쏠레르,126.51214576425,36.3137543936943,nan nan,1.0,평일
홈플러스/보령점,126.61385172366,36.3439921299057,nan nan,2.0,평일
홈플러스익스프레스/대전원내점,127.319921492143,36.299182792863,nan nan,1.0,평일
홍가네생태탕,126.85316522247392,36.31012251991452,nan nan,1.0,평일
홍산각/[중식],126.760042714464,36.2138945529845,nan nan,1.0,평일
홍산보건지소,126.75963264389,36.2173534734524,nan nan,1.0,평일
홍주환경,126.60752122154288,36.60489218569291,nan nan,1.0,평일
화성종합경기타운,126.92458167988732,37.137543959589934,nan nan,1.0,평일
화인엠텍,126.794130404274,37.0275264367947,nan nan,1.0,평일
황해도전통손만두국,127.1343577847076,36.45129161902516,nan nan,1.0,평일
회룡대별장펜션,126.82479134289844,36.40300092439512,nan nan,2.0,평일
휴비스/R&D센터,127.406817290243,36.4352984071679,nan nan,1.0,평일
휴심채펜션,126.5263980600728,36.328582884648505,nan nan,1.0,평일
흥부약국,126.912250822344,36.282998632476,nan nan,1.0,평일
